Time(ms),Hall(mV),B(mT)
135315,1240.2343,6.54
135339,1699.2187,11.13
135364,2373.0468,17.87
135389,3159.1796,25.73
135413,3789.0625,32.03
135439,3901.3671,33.15
135463,3437.5000,28.51
135488,2690.4296,21.04
135514,1977.5390,13.92
135538,1450.1953,8.64
135562,1113.2812,5.27
135586,903.3203,3.17
135609,776.3672,1.90
135632,698.2422,1.12
135655,644.5313,0.59
135677,610.3516,0.24
135701,585.9375,-0.00
135725,576.1719,-0.10
135748,566.4063,-0.20
135772,556.6406,-0.29
135796,551.7578,-0.34
135820,541.9922,-0.44
135842,551.7578,-0.34
135865,551.7578,-0.34
135888,546.8750,-0.39
135913,556.6406,-0.29
135937,566.4063,-0.20
135959,571.2891,-0.15
135982,600.5859,0.15
136004,634.7656,0.49
136028,673.8281,0.88
136050,742.1875,1.56
136073,859.3750,2.73
136096,1035.1562,4.49
136120,1313.4765,7.27
136144,1757.8125,11.72
136169,2407.2265,18.21
136194,3178.7109,25.93
136219,3789.0625,32.03
136244,3901.3671,33.15
136268,3437.5000,28.51
136294,2675.7812,20.90
136318,1938.4765,13.52
136344,1386.7187,8.01
136368,1040.0390,4.54
136391,825.1953,2.39
136415,708.0078,1.22
136437,629.8828,0.44
136460,590.8203,0.05
136483,566.4063,-0.20
136507,546.8750,-0.39
136529,537.1094,-0.49
136552,537.1094,-0.49
136576,541.9922,-0.44
136599,537.1094,-0.49
136624,532.2266,-0.54
136647,537.1094,-0.49
136670,537.1094,-0.49
136692,537.1094,-0.49
136716,541.9922,-0.44
136740,537.1094,-0.49
136764,537.1094,-0.49
136786,537.1094,-0.49
136809,537.1094,-0.49
136832,532.2266,-0.54
136855,537.1094,-0.49
136880,546.8750,-0.39
136903,561.5234,-0.24
136926,610.3516,0.24
136948,664.0625,0.78
136972,756.8359,1.71
136994,908.2031,3.22
137017,1157.2265,5.71
137041,1572.2656,9.86
137065,2172.8515,15.87
137090,2958.9843,23.73
137115,3662.1093,30.76
137140,3920.8984,33.35
137165,3608.3984,30.22
137190,2910.1562,23.24
137214,2163.0859,15.77
137240,1582.0312,9.96
137264,1196.2890,6.10
137287,952.1484,3.66
137311,810.5469,2.25
137333,712.8906,1.27
137356,654.2969,0.68
137379,615.2344,0.29
137402,590.8203,0.05
137424,571.2891,-0.15
137449,561.5234,-0.24
137473,556.6406,-0.29
137495,551.7578,-0.34
137518,551.7578,-0.34
137541,546.8750,-0.39
137565,546.8750,-0.39
137589,551.7578,-0.34
137613,556.6406,-0.29
137635,566.4063,-0.20
137658,576.1719,-0.10
137682,590.8203,0.05
137705,615.2344,0.29
137728,649.4141,0.63
137751,717.7734,1.32
137774,815.4297,2.29
137796,971.6797,3.86
137820,1201.1718,6.15
137843,1582.0312,9.96
137867,2143.5546,15.58
137892,2875.9765,22.90
137917,3583.9843,29.98
137942,3935.5468,33.50
137967,3681.6406,30.96
137992,2993.1640,24.07
138017,2207.0312,16.21
138042,1577.1484,9.91
138065,1166.9921,5.81
138090,903.3203,3.17
138113,756.8359,1.71
138135,654.2969,0.68
138159,610.3516,0.24
138181,571.2891,-0.15
138204,551.7578,-0.34
138227,541.9922,-0.44
138252,537.1094,-0.49
138275,537.1094,-0.49
138298,532.2266,-0.54
138320,532.2266,-0.54
138343,537.1094,-0.49
138366,537.1094,-0.49
138391,537.1094,-0.49
138415,537.1094,-0.49
138437,537.1094,-0.49
138460,541.9922,-0.44
138483,541.9922,-0.44
138508,537.1094,-0.49
138531,537.1094,-0.49
138554,532.2266,-0.54
138576,546.8750,-0.39
138599,561.5234,-0.24
138622,590.8203,0.05
138646,639.6484,0.54
138669,708.0078,1.22
138691,839.8438,2.54
138715,1044.9218,4.59
138738,1381.8359,7.96
138762,1899.4140,13.13
138787,2646.4843,20.60
138812,3417.9687,28.32
138838,3896.4843,33.10
138862,3798.8281,32.13
138887,3208.0078,26.22
138912,2446.2890,18.60
138937,1791.9921,12.06
138961,1323.2421,7.37
138986,1030.2734,4.44
139010,849.6094,2.64
139033,737.3047,1.51
139056,678.7109,0.93
139078,634.7656,0.49
139102,605.4688,0.19
139124,581.0547,-0.05
139148,566.4063,-0.20
139171,561.5234,-0.24
139196,551.7578,-0.34
139219,551.7578,-0.34
139242,551.7578,-0.34
139265,551.7578,-0.34
139288,551.7578,-0.34
139313,556.6406,-0.29
139336,556.6406,-0.29
139359,571.2891,-0.15
139381,585.9375,-0.00
139405,605.4688,0.19
139428,644.5313,0.59
139451,703.1250,1.17
139473,781.2500,1.95
139497,917.9688,3.32
139520,1123.0468,5.37
139544,1464.8437,8.79
139568,1967.7734,13.82
139592,2670.8984,20.85
139618,3417.9687,28.32
139642,3896.4843,33.10
139667,3808.5937,32.23
139693,3198.2421,26.12
139717,2407.2265,18.21
139743,1723.6328,11.38
139767,1245.1171,6.59
139791,952.1484,3.66
139814,786.1328,2.00
139837,673.8281,0.88
139859,615.2344,0.29
139883,581.0547,-0.05
139907,561.5234,-0.24
139929,541.9922,-0.44
139953,541.9922,-0.44
139977,537.1094,-0.49
140001,537.1094,-0.49
140023,537.1094,-0.49
140046,537.1094,-0.49
140068,541.9922,-0.44
140092,541.9922,-0.44
140116,546.8750,-0.39
140140,537.1094,-0.49
140163,541.9922,-0.44
140185,532.2266,-0.54
140208,532.2266,-0.54
140231,537.1094,-0.49
140256,532.2266,-0.54
140279,541.9922,-0.44
140302,551.7578,-0.34
140324,576.1719,-0.10
140349,615.2344,0.29
140371,659.1797,0.73
140394,756.8359,1.71
140418,908.2031,3.22
140440,1157.2265,5.71
140464,1567.3828,9.81
140488,2167.9687,15.82
140513,2949.2187,23.63
140537,3652.3437,30.66
140563,3925.7812,33.40
140588,3627.9296,30.42
140612,2929.6875,23.44
140638,2182.6171,15.97
140662,1601.5625,10.16
140688,1196.2890,6.10
140711,952.1484,3.66
140734,805.6641,2.20
140758,717.7734,1.32
140780,654.2969,0.68
140803,615.2344,0.29
140826,590.8203,0.05
140849,576.1719,-0.10
140872,566.4063,-0.20
140897,556.6406,-0.29
140920,551.7578,-0.34
140943,551.7578,-0.34
140965,546.8750,-0.39
140988,551.7578,-0.34
141011,551.7578,-0.34
141036,551.7578,-0.34
141060,556.6406,-0.29
141082,571.2891,-0.15
141105,590.8203,0.05
141128,620.1172,0.34
141151,659.1797,0.73
141173,722.6563,1.37
141197,820.3125,2.34
141219,976.5625,3.91
141242,1220.7031,6.35
141266,1596.6796,10.11
141291,2192.3828,16.06
141316,2929.6875,23.44
141341,3627.9296,30.42
141366,3925.7812,33.40
141390,3642.5781,30.57
141416,2934.5703,23.49
141441,2167.9687,15.82
141466,1547.8515,9.62
141490,1142.5781,5.57
141513,888.6719,3.03
141537,747.0703,1.61
141559,659.1797,0.73
141582,605.4688,0.19
141605,571.2891,-0.15
141628,551.7578,-0.34
141650,541.9922,-0.44
141673,532.2266,-0.54
141697,537.1094,-0.49
141721,541.9922,-0.44
141745,537.1094,-0.49
141767,537.1094,-0.49
141790,541.9922,-0.44
141812,541.9922,-0.44
141836,537.1094,-0.49
141860,541.9922,-0.44
141884,537.1094,-0.49
141906,532.2266,-0.54
141929,537.1094,-0.49
141953,537.1094,-0.49
141977,537.1094,-0.49
142001,541.9922,-0.44
142023,556.6406,-0.29
142046,595.7031,0.10
142068,644.5313,0.59
142092,717.7734,1.32
142114,849.6094,2.64
142137,1064.4531,4.78
142161,1420.8984,8.35
142185,1948.2421,13.62
142211,2690.4296,21.04
142235,3457.0312,28.71
142260,3906.2500,33.20
142285,3769.5312,31.84
142310,3164.0625,25.78
142334,2412.1093,18.26
142360,1762.6953,11.77
142385,1308.5937,7.23
142409,1025.3906,4.39
142433,844.7266,2.59
142455,742.1875,1.56
142479,678.7109,0.93
142501,629.8828,0.44
142524,605.4688,0.19
142547,581.0547,-0.05
142571,571.2891,-0.15
142594,561.5234,-0.24
142617,551.7578,-0.34
142641,556.6406,-0.29
142665,551.7578,-0.34
142689,546.8750,-0.39
142711,546.8750,-0.39
142734,551.7578,-0.34
142757,561.5234,-0.24
142782,571.2891,-0.15
142806,590.8203,0.05
142828,615.2344,0.29
142851,644.5313,0.59
142874,703.1250,1.17
142897,791.0156,2.05
142919,927.7344,3.42
142943,1132.8125,5.47
142966,1479.4921,8.93
142990,1987.3046,14.01
143015,2700.1953,21.14
143040,3437.5000,28.51
143066,3901.3671,33.15
143090,3793.9453,32.08
143115,3178.7109,25.93
143140,2402.3437,18.16
143165,1718.7500,11.33
143190,1240.2343,6.54
143214,952.1484,3.66
143237,781.2500,1.95
143260,683.5938,0.98
143283,620.1172,0.34
143305,585.9375,-0.00
143330,556.6406,-0.29
143353,541.9922,-0.44
143376,537.1094,-0.49
143398,541.9922,-0.44
143422,532.2266,-0.54
143446,537.1094,-0.49
143470,537.1094,-0.49
143494,541.9922,-0.44
143516,541.9922,-0.44
143539,541.9922,-0.44
143562,537.1094,-0.49
143587,541.9922,-0.44
143610,537.1094,-0.49
143634,537.1094,-0.49
143656,537.1094,-0.49
143679,537.1094,-0.49
143703,541.9922,-0.44
143727,551.7578,-0.34
143751,576.1719,-0.10
143774,605.4688,0.19
143797,659.1797,0.73
143820,761.7188,1.76
143843,913.0859,3.27
143865,1171.8750,5.86
143890,1577.1484,9.91
143913,2182.6171,15.97
143939,2954.1015,23.68
143964,3657.2265,30.71
143988,3930.6640,33.45
144014,3623.0468,30.37
144038,2929.6875,23.44
144063,2187.5000,16.01
144089,1596.6796,10.11
144113,1201.1718,6.15
144138,957.0313,3.71
144160,810.5469,2.25
144183,717.7734,1.32
144206,654.2969,0.68
144229,610.3516,0.24
144251,595.7031,0.10
144275,581.0547,-0.05
144299,566.4063,-0.20
144321,556.6406,-0.29
144345,556.6406,-0.29
144369,551.7578,-0.34
144393,556.6406,-0.29
144415,551.7578,-0.34
144438,551.7578,-0.34
144460,556.6406,-0.29
144484,561.5234,-0.24
144508,571.2891,-0.15
144532,600.5859,0.15
144555,620.1172,0.34
144577,664.0625,0.78
144601,732.4219,1.46
144623,825.1953,2.39
144646,981.4453,3.95
144669,1225.5859,6.40
144693,1611.3281,10.25
144718,2207.0312,16.21
144743,2954.1015,23.68
144768,3642.5781,30.57
144793,3935.5468,33.50
144818,3642.5781,30.57
144842,2934.5703,23.49
144868,2153.3203,15.67
144892,1542.9687,9.57
144917,1142.5781,5.57
144941,893.5547,3.08
144963,747.0703,1.61
144987,659.1797,0.73
145009,610.3516,0.24
145032,576.1719,-0.10
145056,551.7578,-0.34
145080,541.9922,-0.44
145102,537.1094,-0.49
145125,537.1094,-0.49
145148,532.2266,-0.54
145173,537.1094,-0.49
145197,537.1094,-0.49
145220,537.1094,-0.49
145243,541.9922,-0.44
145265,541.9922,-0.44
145289,541.9922,-0.44
145313,537.1094,-0.49
145337,541.9922,-0.44
145359,537.1094,-0.49
145382,537.1094,-0.49
145404,537.1094,-0.49
145428,541.9922,-0.44
145453,551.7578,-0.34
145476,585.9375,-0.00
145500,625.0000,0.39
145523,688.4766,1.02
145546,800.7813,2.15
145568,981.4453,3.95
145592,1269.5312,6.84
145615,1738.2812,11.52
145640,2426.7578,18.41
145666,3208.0078,26.22
145690,3808.5937,32.23
145715,3886.7187,33.01
145740,3417.9687,28.32
145765,2680.6640,20.95
145790,1972.6562,13.87
145815,1455.0781,8.69
145839,1123.0468,5.37
145863,903.3203,3.17
145886,776.3672,1.90
145908,698.2422,1.12
145932,644.5313,0.59
145954,610.3516,0.24
145977,585.9375,-0.00
146001,576.1719,-0.10
146025,556.6406,-0.29
146048,561.5234,-0.24
146071,546.8750,-0.39
146096,546.8750,-0.39
146119,546.8750,-0.39
146142,551.7578,-0.34
146164,551.7578,-0.34
146187,556.6406,-0.29
146210,566.4063,-0.20
146235,581.0547,-0.05
146258,600.5859,0.15
146281,620.1172,0.34
146305,664.0625,0.78
146327,732.4219,1.46
146350,820.3125,2.34
146373,981.4453,3.95
146396,1210.9375,6.25
146419,1596.6796,10.11
146445,2187.5000,16.01
146469,2924.8046,23.39
146495,3618.1640,30.32
146520,3925.7812,33.40
146544,3652.3437,30.66
146570,2954.1015,23.68
146594,2187.5000,16.01
146619,1557.6171,9.72
146643,1157.2265,5.71
146667,908.2031,3.22
146691,751.9531,1.66
146713,659.1797,0.73
146736,610.3516,0.24
146759,581.0547,-0.05
146783,556.6406,-0.29
146805,541.9922,-0.44
146828,541.9922,-0.44
146851,537.1094,-0.49
146876,537.1094,-0.49
146899,541.9922,-0.44
146922,541.9922,-0.44
146945,537.1094,-0.49
146968,537.1094,-0.49
146992,541.9922,-0.44
147016,537.1094,-0.49
147040,537.1094,-0.49
147062,532.2266,-0.54
147085,541.9922,-0.44
147108,537.1094,-0.49
147133,537.1094,-0.49
147156,546.8750,-0.39
147179,556.6406,-0.29
147202,585.9375,-0.00
147225,625.0000,0.39
147249,688.4766,1.02
147271,800.7813,2.15
147294,981.4453,3.95
147317,1264.6484,6.79
147341,1713.8671,11.28
147366,2402.3437,18.16
147391,3188.4765,26.02
147416,3793.9453,32.08
147441,3896.4843,33.10
147466,3442.3828,28.56
147490,2714.8437,21.29
147516,2006.8359,14.21
147540,1474.6093,8.89
147565,1132.8125,5.47
147589,913.0859,3.27
147611,786.1328,2.00
147635,703.1250,1.17
147657,644.5313,0.59
147680,610.3516,0.24
147703,590.8203,0.05
147726,576.1719,-0.10
147749,561.5234,-0.24
147773,556.6406,-0.29
147798,556.6406,-0.29
147821,546.8750,-0.39
147844,551.7578,-0.34
147866,551.7578,-0.34
147890,556.6406,-0.29
147914,556.6406,-0.29
147938,561.5234,-0.24
147960,576.1719,-0.10
147984,595.7031,0.10
148007,615.2344,0.29
148030,664.0625,0.78
148052,712.8906,1.27
148076,815.4297,2.29
148099,961.9141,3.76
148121,1196.2890,6.10
148146,1567.3828,9.81
148169,2119.1406,15.33
148194,2846.6796,22.61
148219,3559.5703,29.74
148244,3920.8984,33.35
148270,3710.9375,31.25
148294,3041.9921,24.56
148319,2260.7421,16.75
148344,1621.0937,10.35
148369,1176.7578,5.91
148392,917.9688,3.32
148416,761.7188,1.76
148439,668.9453,0.83
148461,610.3516,0.24
148485,576.1719,-0.10
148508,556.6406,-0.29
148532,541.9922,-0.44
148556,541.9922,-0.44
148580,537.1094,-0.49
148602,532.2266,-0.54
148625,537.1094,-0.49
148647,541.9922,-0.44
148671,532.2266,-0.54
148696,541.9922,-0.44
148719,541.9922,-0.44
148742,537.1094,-0.49
148764,537.1094,-0.49
148787,532.2266,-0.54
148810,541.9922,-0.44
148835,537.1094,-0.49
148858,537.1094,-0.49
148881,541.9922,-0.44
148903,556.6406,-0.29
148927,576.1719,-0.10
148952,625.0000,0.39
148974,683.5938,0.98
148997,791.0156,2.05
149020,957.0313,3.71
149043,1235.3515,6.49
149066,1674.8046,10.89
149092,2338.8671,17.53
149116,3125.0000,25.39
149142,3754.8828,31.69
149167,3911.1328,33.25
149191,3486.3281,29.00
149217,2773.4375,21.87
149241,2055.6640,14.70
149266,1508.7890,9.23
149291,1147.4609,5.61
149314,932.6172,3.47
149337,795.8984,2.10
149360,708.0078,1.22
149383,654.2969,0.68
149406,620.1172,0.34
149429,595.7031,0.10
149451,576.1719,-0.10
149476,566.4063,-0.20
149499,561.5234,-0.24
149522,551.7578,-0.34
149544,551.7578,-0.34
149567,546.8750,-0.39
149591,546.8750,-0.39
149615,551.7578,-0.34
149639,561.5234,-0.24
149661,561.5234,-0.24
149684,581.0547,-0.05
149708,595.7031,0.10
149731,620.1172,0.34
149753,659.1797,0.73
149777,712.8906,1.27
149799,810.5469,2.25
149822,952.1484,3.66
149846,1186.5234,6.01
149869,1538.0859,9.52
149893,2075.1953,14.89
149918,2792.9687,22.07
149943,3510.7421,29.25
149967,3906.2500,33.20
149993,3745.1171,31.59
150018,3100.5859,25.15
150043,2324.2187,17.38
150068,1665.0390,10.79
150092,1210.9375,6.25
150117,937.5000,3.51
150139,776.3672,1.90
150162,673.8281,0.88
150185,620.1172,0.34
150208,576.1719,-0.10
150232,556.6406,-0.29
150256,551.7578,-0.34
150280,541.9922,-0.44
150302,537.1094,-0.49
150325,532.2266,-0.54
150347,541.9922,-0.44
150371,537.1094,-0.49
150395,537.1094,-0.49
150419,532.2266,-0.54
150441,537.1094,-0.49
150464,537.1094,-0.49
150488,541.9922,-0.44
150511,537.1094,-0.49
150536,537.1094,-0.49
150559,541.9922,-0.44
150582,537.1094,-0.49
150604,541.9922,-0.44
150628,556.6406,-0.29
150652,576.1719,-0.10
150676,620.1172,0.34
150699,678.7109,0.93
150722,781.2500,1.95
150745,942.3828,3.56
150767,1215.8203,6.30
150792,1640.6250,10.55
150816,2290.0390,17.04
150841,3061.5234,24.76
150866,3725.5859,31.40
150891,3920.8984,33.35
150916,3544.9218,29.59
150941,2832.0312,22.46
150966,2109.3750,15.23
150991,1552.7343,9.67
151015,1181.6406,5.96
151038,947.2656,3.61
151062,800.7813,2.15
151085,717.7734,1.32
151107,649.4141,0.63
151131,620.1172,0.34
151153,595.7031,0.10
151176,576.1719,-0.10
151200,566.4063,-0.20
151223,556.6406,-0.29
151245,551.7578,-0.34
151269,546.8750,-0.39
151292,551.7578,-0.34
151317,546.8750,-0.39
151341,551.7578,-0.34
151363,556.6406,-0.29
151386,556.6406,-0.29
151409,571.2891,-0.15
151434,605.4688,0.19
151456,629.8828,0.44
151479,668.9453,0.83
151502,742.1875,1.56
151525,849.6094,2.64
151547,1015.6250,4.30
151572,1289.0625,7.03
151596,1713.8671,11.28
151620,2338.8671,17.53
151646,3076.1718,24.90
151670,3720.7031,31.35
151695,3916.0156,33.30
151720,3549.8046,29.64
151745,2807.6171,22.22
151771,2050.7812,14.65
151795,1474.6093,8.89
151819,1098.6328,5.13
151843,874.0234,2.88
151866,732.4219,1.46
151888,649.4141,0.63
151912,600.5859,0.15
151934,571.2891,-0.15
151957,546.8750,-0.39
151981,541.9922,-0.44
152005,541.9922,-0.44
152029,541.9922,-0.44
152051,537.1094,-0.49
152074,537.1094,-0.49
152097,541.9922,-0.44
152122,541.9922,-0.44
152145,537.1094,-0.49
152169,541.9922,-0.44
152192,537.1094,-0.49
152214,541.9922,-0.44
152238,537.1094,-0.49
152262,537.1094,-0.49
152286,541.9922,-0.44
152308,541.9922,-0.44
152331,546.8750,-0.39
152353,566.4063,-0.20
152377,610.3516,0.24
152400,664.0625,0.78
152423,737.3047,1.51
152445,883.7891,2.98
152469,1123.0468,5.37
152493,1503.9062,9.18
152517,2070.3125,14.84
152542,2822.2656,22.36
152566,3559.5703,29.74
152592,3925.7812,33.40
152616,3720.7031,31.35
152641,3071.2890,24.85
152667,2324.2187,17.38
152691,1699.2187,11.13
152717,1269.5312,6.84
152740,1010.7422,4.25
152764,839.8438,2.54
152787,732.4219,1.46
152810,668.9453,0.83
152833,629.8828,0.44
152856,600.5859,0.15
152879,585.9375,-0.00
152902,571.2891,-0.15
152927,556.6406,-0.29
152950,556.6406,-0.29
152973,551.7578,-0.34
152995,551.7578,-0.34
153018,551.7578,-0.34
153041,551.7578,-0.34
153066,556.6406,-0.29
153090,566.4063,-0.20
153112,576.1719,-0.10
153136,585.9375,-0.00
153160,615.2344,0.29
153183,644.5313,0.59
153205,698.2422,1.12
153229,781.2500,1.95
153251,908.2031,3.22
153274,1113.2812,5.27
153298,1435.5468,8.50
153322,1923.8281,13.38
153348,2607.4218,20.21
153372,3354.4921,27.68
153397,3852.5390,32.67
153422,3842.7734,32.57
153447,3291.0156,27.05
153472,2524.4140,19.38
153497,1811.5234,12.26
153522,1318.3593,7.32
153546,996.0938,4.10
153569,815.4297,2.29
153591,703.1250,1.17
153615,625.0000,0.39
153637,590.8203,0.05
153660,566.4063,-0.20
153683,551.7578,-0.34
153708,541.9922,-0.44
153732,541.9922,-0.44
153754,537.1094,-0.49
153777,541.9922,-0.44
153799,541.9922,-0.44
153823,541.9922,-0.44
153847,537.1094,-0.49
153871,537.1094,-0.49
153893,532.2266,-0.54
153916,537.1094,-0.49
153939,537.1094,-0.49
153963,541.9922,-0.44
153988,541.9922,-0.44
154011,537.1094,-0.49
154034,537.1094,-0.49
154056,546.8750,-0.39
154080,566.4063,-0.20
154104,625.0000,0.39
154127,683.5938,0.98
154149,786.1328,2.00
154173,961.9141,3.76
154195,1235.3515,6.49
154219,1674.8046,10.89
154245,2333.9843,17.48
154269,3105.4687,25.19
154294,3745.1171,31.59
154319,3901.3671,33.15
154344,3515.6250,29.30
154370,2797.8515,22.12
154394,2080.0781,14.94
154419,1528.3203,9.42
154443,1176.7578,5.91
154467,942.3828,3.56
154489,800.7813,2.15
154513,712.8906,1.27
154535,659.1797,0.73
154558,620.1172,0.34
154582,595.7031,0.10
154604,581.0547,-0.05
154628,566.4063,-0.20
154652,561.5234,-0.24
154676,556.6406,-0.29
154698,556.6406,-0.29
154721,551.7578,-0.34
154744,546.8750,-0.39
154768,551.7578,-0.34
154792,561.5234,-0.24
154816,571.2891,-0.15
154839,576.1719,-0.10
154862,595.7031,0.10
154886,625.0000,0.39
154908,654.2969,0.68
154931,717.7734,1.32
154954,815.4297,2.29
154977,957.0313,3.71
154999,1186.5234,6.01
155024,1552.7343,9.67
155047,2075.1953,14.89
155073,2802.7343,22.17
155098,3520.5078,29.35
155122,3911.1328,33.25
155148,3745.1171,31.59
155172,3115.2343,25.29
155197,2329.1015,17.43
155223,1679.6875,10.94
155247,1215.8203,6.30
155272,942.3828,3.56
155294,776.3672,1.90
155317,683.5938,0.98
155340,615.2344,0.29
155363,581.0547,-0.05
155386,561.5234,-0.24
155410,541.9922,-0.44
155435,537.1094,-0.49
155458,537.1094,-0.49
155481,527.3438,-0.59
155503,541.9922,-0.44
155527,546.8750,-0.39
155550,537.1094,-0.49
155575,541.9922,-0.44
155598,537.1094,-0.49
155621,541.9922,-0.44
155643,541.9922,-0.44
155667,541.9922,-0.44
155691,537.1094,-0.49
155715,537.1094,-0.49
155739,537.1094,-0.49
155761,541.9922,-0.44
155784,546.8750,-0.39
155807,581.0547,-0.05
155832,620.1172,0.34
155854,683.5938,0.98
155877,776.3672,1.90
155900,952.1484,3.66
155923,1206.0546,6.20
155947,1640.6250,10.55
155972,2275.3906,16.89
155997,3051.7578,24.66
156022,3715.8203,31.30
156047,3916.0156,33.30
156071,3549.8046,29.64
156097,2856.4453,22.70
156122,2133.7890,15.48
156146,1567.3828,9.81
156171,1201.1718,6.15
156194,961.9141,3.76
156218,810.5469,2.25
156240,717.7734,1.32
156263,659.1797,0.73
156286,625.0000,0.39
156309,600.5859,0.15
156332,581.0547,-0.05
156356,571.2891,-0.15
156380,556.6406,-0.29
156402,556.6406,-0.29
156425,551.7578,-0.34
156448,546.8750,-0.39
156473,546.8750,-0.39
156496,546.8750,-0.39
156519,566.4063,-0.20
156541,566.4063,-0.20
156564,576.1719,-0.10
156589,595.7031,0.10
156611,620.1172,0.34
156634,659.1797,0.73
156657,722.6563,1.37
156680,805.6641,2.20
156702,952.1484,3.66
156726,1166.9921,5.81
156749,1523.4375,9.37
156773,2050.7812,14.65
156798,2749.0234,21.63
156823,3471.6796,28.86
156849,3901.3671,33.15
156873,3779.2968,31.93
156898,3159.1796,25.73
156923,2382.8125,17.97
156948,1718.7500,11.33
156973,1250.0000,6.64
156997,957.0313,3.71
157020,786.1328,2.00
157042,683.5938,0.98
157066,620.1172,0.34
157088,581.0547,-0.05
157113,561.5234,-0.24
157136,546.8750,-0.39
157159,537.1094,-0.49
157181,541.9922,-0.44
157204,537.1094,-0.49
157228,537.1094,-0.49
157252,537.1094,-0.49
157276,537.1094,-0.49
157298,541.9922,-0.44
157321,541.9922,-0.44
157343,541.9922,-0.44
157367,537.1094,-0.49
157391,546.8750,-0.39
157415,537.1094,-0.49
157437,532.2266,-0.54
157460,537.1094,-0.49
157484,546.8750,-0.39
157507,551.7578,-0.34
157532,576.1719,-0.10
157555,620.1172,0.34
157578,673.8281,0.88
157601,771.4844,1.85
157624,927.7344,3.42
157646,1191.4062,6.05
157671,1616.2109,10.30
157696,2236.3281,16.50
157720,3012.6953,24.27
157746,3671.8750,30.86
157770,3930.6640,33.45
157796,3593.7500,30.08
157820,2915.0390,23.29
157845,2187.5000,16.01
