Time(ms),Hall(mV),B(mT)
133894,541.9922,-0.44
133918,541.9922,-0.44
133942,541.9922,-0.44
133964,541.9922,-0.44
133987,541.9922,-0.44
134009,551.7578,-0.34
134033,566.4063,-0.20
134057,600.5859,0.15
134080,639.6484,0.54
134103,703.1250,1.17
134126,805.6641,2.20
134149,966.7969,3.81
134171,1230.4687,6.44
134196,1635.7421,10.50
134220,2265.6250,16.80
134245,3046.8750,24.61
134270,3769.5312,31.84
134295,4101.5625,35.16
134321,3867.1875,32.81
134345,3203.1250,26.17
134370,2426.7578,18.41
134395,1772.4609,11.86
134420,1303.7109,7.18
134444,1005.8594,4.20
134468,825.1953,2.39
134491,717.7734,1.32
134513,639.6484,0.54
134537,590.8203,0.05
134559,566.4063,-0.20
134583,551.7578,-0.34
134606,541.9922,-0.44
134631,537.1094,-0.49
134654,532.2266,-0.54
134677,532.2266,-0.54
134700,532.2266,-0.54
134723,527.3438,-0.59
134748,537.1094,-0.49
134771,532.2266,-0.54
134794,532.2266,-0.54
134816,532.2266,-0.54
134839,532.2266,-0.54
134862,537.1094,-0.49
134887,532.2266,-0.54
134910,537.1094,-0.49
134933,541.9922,-0.44
134956,541.9922,-0.44
134978,566.4063,-0.20
135002,600.5859,0.15
135025,649.4141,0.63
135048,727.5391,1.42
135071,844.7266,2.59
135094,1035.1562,4.49
135117,1337.8906,7.52
135142,1796.8750,12.11
135166,2460.9375,18.75
135191,3242.1875,26.56
135217,3896.4843,33.10
135241,4091.7968,35.06
135266,3740.2343,31.54
135291,3017.5781,24.32
135316,2241.2109,16.55
135342,1621.0937,10.35
135366,1196.2890,6.10
135390,937.5000,3.51
135413,786.1328,2.00
135436,693.3594,1.07
135458,629.8828,0.44
135482,595.7031,0.10
135504,576.1719,-0.10
135528,556.6406,-0.29
135553,551.7578,-0.34
135576,541.9922,-0.44
135599,537.1094,-0.49
135621,541.9922,-0.44
135644,541.9922,-0.44
135667,532.2266,-0.54
135692,541.9922,-0.44
135715,537.1094,-0.49
135738,541.9922,-0.44
135760,541.9922,-0.44
135784,537.1094,-0.49
135808,541.9922,-0.44
135832,537.1094,-0.49
135856,541.9922,-0.44
135878,546.8750,-0.39
135901,546.8750,-0.39
135924,561.5234,-0.24
135949,590.8203,0.05
135971,620.1172,0.34
135994,673.8281,0.88
136017,756.8359,1.71
136040,893.5547,3.08
136062,1113.2812,5.27
136087,1474.6093,8.89
136111,2001.9531,14.16
136135,2729.4921,21.43
136161,3510.7421,29.25
136185,4033.2031,34.47
136210,4028.3203,34.42
136236,3500.9765,29.15
136260,2734.3750,21.48
136286,2006.8359,14.21
136310,1469.7265,8.84
136334,1123.0468,5.37
136358,893.5547,3.08
136381,756.8359,1.71
136403,664.0625,0.78
136427,615.2344,0.29
136450,581.0547,-0.05
136473,556.6406,-0.29
136498,541.9922,-0.44
136521,541.9922,-0.44
136544,532.2266,-0.54
136566,532.2266,-0.54
136590,532.2266,-0.54
136613,537.1094,-0.49
136638,532.2266,-0.54
136662,537.1094,-0.49
136684,532.2266,-0.54
136707,537.1094,-0.49
136730,537.1094,-0.49
136754,532.2266,-0.54
136778,532.2266,-0.54
136802,537.1094,-0.49
136824,532.2266,-0.54
136847,541.9922,-0.44
136870,556.6406,-0.29
136895,576.1719,-0.10
136919,615.2344,0.29
136941,659.1797,0.73
136965,742.1875,1.56
136987,883.7891,2.98
137010,1088.8671,5.03
137034,1420.8984,8.35
137058,1914.0625,13.28
137082,2617.1875,20.31
137108,3388.6718,28.03
137133,3969.7265,33.84
137157,4072.2656,34.86
137183,3618.1640,30.32
137207,2861.3281,22.75
137233,2109.3750,15.23
137257,1528.3203,9.42
137281,1157.2265,5.71
137306,917.9688,3.32
137328,771.4844,1.85
137351,683.5938,0.98
137374,629.8828,0.44
137397,590.8203,0.05
137419,571.2891,-0.15
137444,556.6406,-0.29
137467,546.8750,-0.39
137490,546.8750,-0.39
137512,541.9922,-0.44
137536,541.9922,-0.44
137560,541.9922,-0.44
137584,541.9922,-0.44
137608,541.9922,-0.44
137630,541.9922,-0.44
137653,537.1094,-0.49
137676,537.1094,-0.49
137701,541.9922,-0.44
137724,537.1094,-0.49
137747,537.1094,-0.49
137769,541.9922,-0.44
137792,546.8750,-0.39
137816,551.7578,-0.34
137840,576.1719,-0.10
137864,595.7031,0.10
137886,634.7656,0.49
137910,693.3594,1.07
137932,791.0156,2.05
137955,937.5000,3.51
137978,1171.8750,5.86
138002,1562.5000,9.76
138025,2119.1406,15.33
138051,2875.9765,22.90
138076,3632.8125,30.47
138100,4072.2656,34.86
138126,3969.7265,33.84
138150,3378.9062,27.93
138176,2607.4218,20.21
138201,1909.1796,13.23
138225,1401.3671,8.15
138250,1074.2187,4.88
138273,864.2578,2.78
138296,737.3047,1.51
138319,659.1797,0.73
138342,605.4688,0.19
138364,576.1719,-0.10
138389,561.5234,-0.24
138412,546.8750,-0.39
138434,537.1094,-0.49
138458,532.2266,-0.54
138482,532.2266,-0.54
138506,527.3438,-0.59
138528,537.1094,-0.49
138551,532.2266,-0.54
138573,532.2266,-0.54
138597,532.2266,-0.54
138621,532.2266,-0.54
138645,537.1094,-0.49
138668,532.2266,-0.54
138690,527.3438,-0.59
138714,532.2266,-0.54
138737,537.1094,-0.49
138762,537.1094,-0.49
138785,556.6406,-0.29
138808,585.9375,-0.00
138831,620.1172,0.34
138855,678.7109,0.93
138877,776.3672,1.90
138900,917.9688,3.32
138924,1142.5781,5.57
138947,1503.9062,9.18
138971,2031.2500,14.45
138996,2749.0234,21.63
139021,3510.7421,29.25
139046,4042.9687,34.57
139071,4033.2031,34.47
139096,3505.8593,29.20
139121,2739.2578,21.53
139146,2001.9531,14.16
139170,1459.9609,8.74
139195,1108.3984,5.22
139218,883.7891,2.98
139241,751.9531,1.66
139265,673.8281,0.88
139287,625.0000,0.39
139311,585.9375,-0.00
139334,566.4063,-0.20
139357,546.8750,-0.39
139379,546.8750,-0.39
139403,546.8750,-0.39
139427,537.1094,-0.49
139451,537.1094,-0.49
139473,537.1094,-0.49
139496,541.9922,-0.44
139520,537.1094,-0.49
139543,541.9922,-0.44
139568,541.9922,-0.44
139591,546.8750,-0.39
139614,541.9922,-0.44
139636,541.9922,-0.44
139660,541.9922,-0.44
139684,546.8750,-0.39
139708,551.7578,-0.34
139730,556.6406,-0.29
139753,581.0547,-0.05
139777,600.5859,0.15
139800,639.6484,0.54
139823,703.1250,1.17
139845,815.4297,2.29
139869,981.4453,3.95
139891,1250.0000,6.64
139915,1674.8046,10.89
139940,2299.8046,17.14
139965,3076.1718,24.90
139991,3779.2968,31.93
140015,4106.4453,35.20
140040,3862.3046,32.76
140065,3208.0078,26.22
140090,2431.6406,18.46
140114,1777.3437,11.91
140140,1313.4765,7.27
140164,1015.6250,4.30
140188,830.0781,2.44
140211,717.7734,1.32
140233,644.5313,0.59
140257,600.5859,0.15
140279,576.1719,-0.10
140303,551.7578,-0.34
140326,541.9922,-0.44
140351,537.1094,-0.49
140375,537.1094,-0.49
140397,532.2266,-0.54
140420,532.2266,-0.54
140443,532.2266,-0.54
140468,532.2266,-0.54
140491,537.1094,-0.49
140514,532.2266,-0.54
140536,537.1094,-0.49
140559,532.2266,-0.54
140582,537.1094,-0.49
140607,532.2266,-0.54
140631,537.1094,-0.49
140653,532.2266,-0.54
140676,541.9922,-0.44
140698,561.5234,-0.24
140722,590.8203,0.05
140745,629.8828,0.44
140768,698.2422,1.12
140791,800.7813,2.15
140814,957.0313,3.71
140836,1206.0546,6.20
140861,1606.4453,10.20
140886,2202.1484,16.16
140910,2949.2187,23.63
140936,3676.7578,30.91
140960,4091.7968,35.06
140985,3955.0781,33.69
141010,3339.8437,27.54
141035,2553.7109,19.68
141061,1860.3515,12.74
141085,1367.1875,7.81
141109,1044.9218,4.59
141133,844.7266,2.59
141156,732.4219,1.46
141178,649.4141,0.63
141202,610.3516,0.24
141224,585.9375,-0.00
141248,561.5234,-0.24
141273,551.7578,-0.34
141296,541.9922,-0.44
141319,537.1094,-0.49
141341,541.9922,-0.44
141364,541.9922,-0.44
141387,541.9922,-0.44
141412,537.1094,-0.49
141435,537.1094,-0.49
141458,541.9922,-0.44
141480,541.9922,-0.44
141504,541.9922,-0.44
141528,541.9922,-0.44
141552,541.9922,-0.44
141576,541.9922,-0.44
141598,541.9922,-0.44
141621,546.8750,-0.39
141644,561.5234,-0.24
141669,576.1719,-0.10
141692,610.3516,0.24
141715,659.1797,0.73
141739,732.4219,1.46
141761,854.4922,2.68
141784,1044.9218,4.59
141808,1362.3046,7.76
141832,1831.0546,12.45
141856,2519.5312,19.34
141882,3305.6640,27.20
141906,3930.6640,33.45
141931,4111.3281,35.25
141957,3720.7031,31.35
141981,2993.1640,24.07
142007,2236.3281,16.50
142031,1630.8593,10.45
142056,1220.7031,6.35
142081,952.1484,3.66
142103,800.7813,2.15
142126,698.2422,1.12
142149,639.6484,0.54
142172,590.8203,0.05
142194,566.4063,-0.20
142219,546.8750,-0.39
142242,537.1094,-0.49
142265,537.1094,-0.49
142287,537.1094,-0.49
142311,527.3438,-0.59
142334,537.1094,-0.49
142359,537.1094,-0.49
142383,537.1094,-0.49
142405,532.2266,-0.54
142428,541.9922,-0.44
142451,532.2266,-0.54
142476,532.2266,-0.54
142499,532.2266,-0.54
142522,537.1094,-0.49
142544,541.9922,-0.44
142567,541.9922,-0.44
142590,546.8750,-0.39
142615,576.1719,-0.10
142639,595.7031,0.10
142661,654.2969,0.68
142685,722.6563,1.37
142707,839.8438,2.54
142730,1020.5078,4.35
142754,1308.5937,7.23
142778,1757.8125,11.72
142802,2402.3437,18.16
142828,3164.0625,25.78
142853,3847.6562,32.62
142878,4111.3281,35.25
142903,3818.3593,32.32
142927,3129.8828,25.44
142953,2343.7500,17.58
142978,1704.1015,11.18
143002,1259.7656,6.74
143027,976.5625,3.91
143049,810.5469,2.25
143072,708.0078,1.22
143095,649.4141,0.63
143118,600.5859,0.15
143140,581.0547,-0.05
143165,561.5234,-0.24
143187,546.8750,-0.39
143210,541.9922,-0.44
143234,541.9922,-0.44
143258,541.9922,-0.44
143282,541.9922,-0.44
143304,541.9922,-0.44
143327,541.9922,-0.44
143349,541.9922,-0.44
143373,541.9922,-0.44
143397,537.1094,-0.49
143421,541.9922,-0.44
143443,541.9922,-0.44
143466,541.9922,-0.44
143490,537.1094,-0.49
143514,541.9922,-0.44
143538,551.7578,-0.34
143561,561.5234,-0.24
143584,590.8203,0.05
143606,620.1172,0.34
143630,673.8281,0.88
143652,761.7188,1.76
143675,888.6719,3.03
143698,1103.5156,5.18
143722,1445.3125,8.59
143746,1962.8906,13.77
143771,2680.6640,20.95
143796,3457.0312,28.71
143821,4013.6718,34.28
143846,4057.6171,34.72
143870,3579.1015,29.93
143896,2832.0312,22.46
143921,2104.4921,15.18
143945,1533.2031,9.47
143970,1162.1093,5.76
143993,932.6172,3.47
144017,776.3672,1.90
144039,683.5938,0.98
144062,620.1172,0.34
144086,590.8203,0.05
144108,566.4063,-0.20
144131,546.8750,-0.39
144153,537.1094,-0.49
144177,537.1094,-0.49
144201,537.1094,-0.49
144225,532.2266,-0.54
144247,537.1094,-0.49
144270,532.2266,-0.54
144293,532.2266,-0.54
144318,537.1094,-0.49
144342,532.2266,-0.54
144364,527.3438,-0.59
144387,532.2266,-0.54
144409,532.2266,-0.54
144433,532.2266,-0.54
144457,532.2266,-0.54
144481,541.9922,-0.44
144503,556.6406,-0.29
144526,576.1719,-0.10
144549,610.3516,0.24
144573,659.1797,0.73
144595,742.1875,1.56
144618,864.2578,2.78
144642,1059.5703,4.74
144665,1376.9531,7.91
144690,1850.5859,12.65
144714,2524.4140,19.38
144739,3295.8984,27.10
144764,3925.7812,33.40
144789,4106.4453,35.20
144814,3730.4687,31.44
144839,3002.9296,24.17
144864,2231.4453,16.45
144889,1625.9765,10.40
144914,1210.9375,6.25
144937,947.2656,3.61
144961,791.0156,2.05
144984,703.1250,1.17
145006,639.6484,0.54
145030,600.5859,0.15
145052,576.1719,-0.10
145076,556.6406,-0.29
145100,541.9922,-0.44
145124,546.8750,-0.39
145146,541.9922,-0.44
145169,541.9922,-0.44
145191,541.9922,-0.44
145215,541.9922,-0.44
145240,541.9922,-0.44
145263,541.9922,-0.44
145286,541.9922,-0.44
145308,541.9922,-0.44
145331,541.9922,-0.44
145354,537.1094,-0.49
145379,537.1094,-0.49
145402,546.8750,-0.39
145425,546.8750,-0.39
145447,551.7578,-0.34
145471,561.5234,-0.24
145496,595.7031,0.10
145518,634.7656,0.49
145541,688.4766,1.02
145564,786.1328,2.00
145587,932.6172,3.47
145609,1152.3437,5.66
145634,1528.3203,9.42
145657,2065.4296,14.79
145682,2802.7343,22.17
145708,3574.2187,29.88
145732,4057.6171,34.72
145757,4023.4375,34.37
145782,3466.7968,28.81
145807,2714.8437,21.29
145832,2006.8359,14.21
145857,1469.7265,8.84
145881,1123.0468,5.37
145905,898.4375,3.12
145928,761.7188,1.76
145950,673.8281,0.88
145974,620.1172,0.34
145996,581.0547,-0.05
146020,561.5234,-0.24
146044,541.9922,-0.44
146068,537.1094,-0.49
146091,537.1094,-0.49
146113,537.1094,-0.49
146136,537.1094,-0.49
146159,532.2266,-0.54
146184,532.2266,-0.54
146207,537.1094,-0.49
146230,532.2266,-0.54
146252,532.2266,-0.54
146276,527.3438,-0.59
146299,532.2266,-0.54
146324,527.3438,-0.59
146348,532.2266,-0.54
146370,537.1094,-0.49
146393,551.7578,-0.34
146416,556.6406,-0.29
146441,581.0547,-0.05
146464,620.1172,0.34
146487,668.9453,0.83
146510,766.6016,1.81
146533,903.3203,3.17
146555,1123.0468,5.37
146580,1469.7265,8.84
146604,1982.4218,13.96
146628,2690.4296,21.04
146654,3447.2656,28.61
146678,4013.6718,34.28
146703,4072.2656,34.86
146728,3598.6328,30.13
146753,2846.6796,22.61
146779,2099.6093,15.14
146803,1528.3203,9.42
146827,1162.1093,5.76
146851,917.9688,3.32
146874,771.4844,1.85
146896,688.4766,1.02
146920,629.8828,0.44
146942,595.7031,0.10
146965,571.2891,-0.15
146990,556.6406,-0.29
147013,541.9922,-0.44
147036,541.9922,-0.44
147058,541.9922,-0.44
147082,541.9922,-0.44
147105,546.8750,-0.39
147130,541.9922,-0.44
147153,537.1094,-0.49
147176,541.9922,-0.44
147198,537.1094,-0.49
147222,537.1094,-0.49
147247,541.9922,-0.44
147270,541.9922,-0.44
147294,537.1094,-0.49
147316,541.9922,-0.44
147339,546.8750,-0.39
147362,556.6406,-0.29
147387,576.1719,-0.10
147410,600.5859,0.15
147433,639.6484,0.54
147457,698.2422,1.12
147479,805.6641,2.20
147502,961.9141,3.76
147525,1210.9375,6.25
147549,1601.5625,10.16
147573,2207.0312,16.21
147599,2973.6328,23.88
147623,3701.1718,31.15
147648,4096.6796,35.11
147674,3940.4296,33.54
147698,3330.0781,27.44
147724,2568.3593,19.82
147748,1884.7656,12.99
147773,1391.6015,8.06
147798,1064.4531,4.78
147821,864.2578,2.78
147844,737.3047,1.51
147867,659.1797,0.73
147890,605.4688,0.19
147912,576.1719,-0.10
147937,561.5234,-0.24
147959,546.8750,-0.39
147982,537.1094,-0.49
148005,532.2266,-0.54
148030,532.2266,-0.54
148054,532.2266,-0.54
148076,532.2266,-0.54
148099,537.1094,-0.49
148121,532.2266,-0.54
148145,537.1094,-0.49
148169,532.2266,-0.54
148193,532.2266,-0.54
148215,527.3438,-0.59
148238,532.2266,-0.54
148260,537.1094,-0.49
148284,541.9922,-0.44
148308,541.9922,-0.44
148332,561.5234,-0.24
148355,590.8203,0.05
148377,625.0000,0.39
148401,688.4766,1.02
148423,786.1328,2.00
148446,942.3828,3.56
148469,1171.8750,5.86
148493,1547.8515,9.62
148516,2084.9609,14.99
148542,2817.3828,22.31
148567,3559.5703,29.74
148592,4042.9687,34.57
148617,4023.4375,34.37
148641,3491.2109,29.05
148667,2724.6093,21.39
148691,2011.7187,14.26
148716,1469.7265,8.84
148741,1113.2812,5.27
148764,888.6719,3.03
148788,756.8359,1.71
148810,678.7109,0.93
148833,620.1172,0.34
148856,590.8203,0.05
148879,566.4063,-0.20
148901,551.7578,-0.34
148924,546.8750,-0.39
148947,541.9922,-0.44
148972,541.9922,-0.44
148996,537.1094,-0.49
149018,537.1094,-0.49
149041,541.9922,-0.44
149064,541.9922,-0.44
149088,537.1094,-0.49
149112,537.1094,-0.49
149136,537.1094,-0.49
149158,537.1094,-0.49
149181,541.9922,-0.44
149204,541.9922,-0.44
149229,546.8750,-0.39
149253,551.7578,-0.34
149275,556.6406,-0.29
149298,585.9375,-0.00
149321,605.4688,0.19
149345,654.2969,0.68
149367,717.7734,1.32
149390,830.0781,2.44
149413,1000.9766,4.15
149437,1284.1796,6.98
149462,1718.7500,11.33
149486,2363.2812,17.77
149511,3134.7656,25.49
149536,3823.2421,32.37
149561,4111.3281,35.25
149585,3842.7734,32.57
149611,3183.5937,25.98
149636,2421.8750,18.36
149661,1777.3437,11.91
149686,1313.4765,7.27
149709,1020.5078,4.35
149734,839.8438,2.54
149756,712.8906,1.27
149779,644.5313,0.59
149803,600.5859,0.15
149825,576.1719,-0.10
149849,556.6406,-0.29
149873,546.8750,-0.39
149897,541.9922,-0.44
149919,537.1094,-0.49
149942,532.2266,-0.54
149964,537.1094,-0.49
149988,527.3438,-0.59
150012,537.1094,-0.49
150036,532.2266,-0.54
150059,532.2266,-0.54
150081,532.2266,-0.54
150104,532.2266,-0.54
150127,527.3438,-0.59
150152,537.1094,-0.49
150175,532.2266,-0.54
150198,532.2266,-0.54
150220,541.9922,-0.44
150244,566.4063,-0.20
150268,600.5859,0.15
150291,644.5313,0.59
150313,708.0078,1.22
150337,815.4297,2.29
150360,981.4453,3.95
150382,1245.1171,6.59
150407,1645.5078,10.60
150431,2255.8593,16.70
150456,3002.9296,24.17
150481,3710.9375,31.25
150506,4086.9140,35.01
150531,3950.1953,33.64
150556,3320.3125,27.34
150581,2553.7109,19.68
150606,1865.2343,12.79
150631,1367.1875,7.81
150654,1054.6875,4.69
150679,859.3750,2.73
150702,737.3047,1.51
150724,664.0625,0.78
150748,615.2344,0.29
150770,585.9375,-0.00
150794,566.4063,-0.20
150818,551.7578,-0.34
150842,546.8750,-0.39
150864,541.9922,-0.44
150887,541.9922,-0.44
150910,541.9922,-0.44
150934,541.9922,-0.44
150959,532.2266,-0.54
150982,541.9922,-0.44
151005,537.1094,-0.49
151027,537.1094,-0.49
151051,537.1094,-0.49
151074,541.9922,-0.44
151099,541.9922,-0.44
151122,541.9922,-0.44
151145,546.8750,-0.39
151168,556.6406,-0.29
151191,566.4063,-0.20
151216,585.9375,-0.00
151239,620.1172,0.34
151262,668.9453,0.83
151285,751.9531,1.66
151308,869.1406,2.83
151330,1074.2187,4.88
151355,1406.2500,8.20
151378,1879.8828,12.94
151403,2573.2421,19.87
151429,3349.6093,27.64
151453,3964.8437,33.79
151479,4101.5625,35.16
151503,3696.2890,31.10
151528,2973.6328,23.88
151554,2226.5625,16.41
151578,1635.7421,10.50
151603,1215.8203,6.30
151627,961.9141,3.76
151650,800.7813,2.15
151672,698.2422,1.12
151696,639.6484,0.54
151718,595.7031,0.10
151741,566.4063,-0.20
151766,551.7578,-0.34
151789,537.1094,-0.49
151812,537.1094,-0.49
151834,532.2266,-0.54
151858,532.2266,-0.54
151881,532.2266,-0.54
151906,532.2266,-0.54
151929,527.3438,-0.59
151952,537.1094,-0.49
151974,537.1094,-0.49
151998,527.3438,-0.59
152022,537.1094,-0.49
152046,532.2266,-0.54
152070,532.2266,-0.54
152092,541.9922,-0.44
152115,546.8750,-0.39
152138,551.7578,-0.34
152163,576.1719,-0.10
152186,610.3516,0.24
152209,654.2969,0.68
152232,737.3047,1.51
152255,854.4922,2.68
152278,1044.9218,4.59
152302,1352.5390,7.67
152326,1801.7578,12.16
152350,2446.2890,18.60
152376,3212.8906,26.27
152400,3867.1875,32.81
152425,4116.2109,35.30
152451,3803.7109,32.18
152475,3120.1171,25.34
152501,2353.5156,17.68
152525,1713.8671,11.28
152550,1269.5312,6.84
152574,991.2109,4.05
152597,825.1953,2.39
152620,717.7734,1.32
152643,654.2969,0.68
152666,605.4688,0.19
152688,576.1719,-0.10
152713,556.6406,-0.29
152735,546.8750,-0.39
152758,546.8750,-0.39
152781,537.1094,-0.49
152805,537.1094,-0.49
152829,532.2266,-0.54
152853,537.1094,-0.49
152876,541.9922,-0.44
152898,541.9922,-0.44
152922,537.1094,-0.49
152946,537.1094,-0.49
152970,537.1094,-0.49
152992,541.9922,-0.44
153015,546.8750,-0.39
153037,537.1094,-0.49
153061,546.8750,-0.39
153085,551.7578,-0.34
153109,561.5234,-0.24
153132,595.7031,0.10
153154,634.7656,0.49
153178,688.4766,1.02
153200,771.4844,1.85
153223,913.0859,3.27
153246,1132.8125,5.47
153270,1489.2578,9.03
153293,2006.8359,14.21
153319,2719.7265,21.34
153344,3491.2109,29.05
153368,4028.3203,34.42
153394,4067.3828,34.81
153418,3574.2187,29.88
153444,2827.1484,22.41
153468,2109.3750,15.23
153493,1547.8515,9.62
153518,1176.7578,5.91
153541,932.6172,3.47
153564,786.1328,2.00
153587,688.4766,1.02
153610,629.8828,0.44
153632,590.8203,0.05
153656,566.4063,-0.20
153678,546.8750,-0.39
153701,537.1094,-0.49
153724,537.1094,-0.49
153748,532.2266,-0.54
153773,532.2266,-0.54
153796,532.2266,-0.54
153819,532.2266,-0.54
153841,532.2266,-0.54
153865,527.3438,-0.59
153889,522.4609,-0.64
153913,532.2266,-0.54
153935,532.2266,-0.54
153958,532.2266,-0.54
153980,532.2266,-0.54
154004,537.1094,-0.49
154029,551.7578,-0.34
154052,556.6406,-0.29
154075,585.9375,-0.00
154098,615.2344,0.29
154122,668.9453,0.83
154144,751.9531,1.66
154167,878.9063,2.93
154190,1083.9843,4.98
154214,1416.0156,8.30
154237,1899.4140,13.13
154263,2568.3593,19.82
154288,3334.9609,27.49
154313,3950.1953,33.64
154338,4116.2109,35.30
154362,3715.8203,31.30
154388,2993.1640,24.07
154413,2246.0937,16.60
154437,1640.6250,10.55
154463,1215.8203,6.30
154486,961.9141,3.76
154509,805.6641,2.20
154532,703.1250,1.17
154555,639.6484,0.54
154578,600.5859,0.15
154601,581.0547,-0.05
154625,561.5234,-0.24
154648,551.7578,-0.34
154673,546.8750,-0.39
154696,537.1094,-0.49
154719,541.9922,-0.44
154741,541.9922,-0.44
154764,537.1094,-0.49
154787,541.9922,-0.44
154812,537.1094,-0.49
154835,546.8750,-0.39
154858,537.1094,-0.49
154881,537.1094,-0.49
154904,537.1094,-0.49
154928,537.1094,-0.49
154952,546.8750,-0.39
154976,546.8750,-0.39
154998,556.6406,-0.29
155021,571.2891,-0.15
155044,600.5859,0.15
155068,639.6484,0.54
155090,698.2422,1.12
155113,786.1328,2.00
155137,952.1484,3.66
155159,1181.6406,5.96
155183,1562.5000,9.76
155207,2114.2578,15.28
155232,2851.5625,22.66
155257,3598.6328,30.13
155282,4062.5000,34.77
155307,4013.6718,34.28
155332,3466.7968,28.81
155357,2714.8437,21.29
155381,2006.8359,14.21
155407,1484.3750,8.98
155430,1132.8125,5.47
155455,908.2031,3.22
155478,766.6016,1.81
155500,678.7109,0.93
155524,625.0000,0.39
155546,585.9375,-0.00
155570,566.4063,-0.20
155593,551.7578,-0.34
155618,551.7578,-0.34
155641,537.1094,-0.49
155664,537.1094,-0.49
155686,527.3438,-0.59
155710,537.1094,-0.49
155734,537.1094,-0.49
155758,537.1094,-0.49
155782,541.9922,-0.44
155804,532.2266,-0.54
155827,537.1094,-0.49
155850,537.1094,-0.49
155874,532.2266,-0.54
155898,537.1094,-0.49
155922,537.1094,-0.49
155944,546.8750,-0.39
155967,556.6406,-0.29
155991,585.9375,-0.00
156015,625.0000,0.39
156038,683.5938,0.98
156060,771.4844,1.85
156084,922.8516,3.37
156106,1142.5781,5.57
156130,1503.9062,9.18
156154,2021.4843,14.35
156179,2719.7265,21.34
156205,3491.2109,29.05
156229,4023.4375,34.37
156254,4077.1484,34.91
156279,3603.5156,30.18
156304,2851.5625,22.66
156328,2109.3750,15.23
156354,1552.7343,9.67
156378,1171.8750,5.86
156402,927.7344,3.42
156425,781.2500,1.95
